subj,task,run,abs_mean,rel_mean,pct_removed
156435,GAMBLING,RL,0.198580,0.070143,0.357143
156637,GAMBLING,LR,0.666083,0.168973,0.485714
156637,GAMBLING,RL,0.517581,0.161668,0.470588
157336,GAMBLING,LR,0.363760,0.075864,0.454545
157336,GAMBLING,RL,0.513932,0.069651,0.521739
159138,GAMBLING,LR,0.327001,0.089530,0.545455
159138,GAMBLING,RL,0.275345,0.106724,0.500000
160729,GAMBLING,LR,0.432132,0.053306,0.481481
160729,GAMBLING,RL,0.579879,0.050048,0.478261
162935,GAMBLING,LR,0.133167,0.110274,0.484848
162935,GAMBLING,RL,0.145642,0.130742,0.551724
163836,GAMBLING,LR,0.532853,0.160845,0.750000
163836,GAMBLING,RL,0.454276,0.183182,0.818182
165638,GAMBLING,LR,0.270558,0.089319,0.636364
165638,GAMBLING,RL,0.232465,0.109789,0.714286
166640,GAMBLING,LR,0.474970,0.105258,0.357143
166640,GAMBLING,RL,0.237155,0.117287,0.296296
168947,GAMBLING,LR,0.398191,0.054978,0.666667
168947,GAMBLING,RL,0.374503,0.059904,0.750000
169343,GAMBLING,LR,0.314724,0.101832,0.612903
169343,GAMBLING,RL,0.327335,0.100204,0.382353
169444,GAMBLING,LR,0.116286,0.057128,0.407407
169444,GAMBLING,RL,0.131511,0.067843,0.480000
171532,GAMBLING,LR,0.258921,0.125383,0.565217
171532,GAMBLING,RL,0.183524,0.114910,0.500000
172938,GAMBLING,LR,0.192733,0.112491,0.500000
172938,GAMBLING,RL,0.144978,0.091525,0.523810
175035,GAMBLING,LR,0.343257,0.118157,0.636364
175035,GAMBLING,RL,1.888060,0.145410,0.615385
175439,GAMBLING,LR,0.295747,0.141317,0.565217
175439,GAMBLING,RL,0.346573,0.128569,0.476190
176744,GAMBLING,LR,0.182792,0.042783,0.538462
176744,GAMBLING,RL,0.411471,0.056356,0.416667
178748,GAMBLING,LR,0.370048,0.045259,0.521739
178748,GAMBLING,RL,1.391940,0.077072,0.666667
180432,GAMBLING,LR,0.276826,0.063657,0.384615
180432,GAMBLING,RL,0.249935,0.056956,0.538462
186444,GAMBLING,LR,0.147795,0.060992,0.409091
186444,GAMBLING,RL,0.164505,0.068271,0.583333
191235,GAMBLING,LR,0.675504,0.086442,0.566667
191235,GAMBLING,RL,0.850888,0.074790,0.531250
192641,GAMBLING,LR,0.178990,0.099061,0.750000
192641,GAMBLING,RL,0.257975,0.062140,0.608696
193239,GAMBLING,LR,0.302268,0.058308,0.476190
193239,GAMBLING,RL,0.288614,0.074049,0.625000
198047,GAMBLING,LR,0.389303,0.082898,0.482759
198047,GAMBLING,RL,0.295945,0.078543,0.615385
199150,GAMBLING,LR,0.292326,0.151596,0.522727
199150,GAMBLING,RL,0.236533,0.126001,0.451613
203418,GAMBLING,LR,0.333196,0.074112,0.400000
203418,GAMBLING,RL,0.184462,0.076289,0.478261
207123,GAMBLING,LR,0.390455,0.164970,0.535714
207123,GAMBLING,RL,0.230378,0.115475,0.454545
209329,GAMBLING,LR,0.110353,0.061866,0.590909
209329,GAMBLING,RL,0.153861,0.063824,0.590909
209834,GAMBLING,LR,0.221808,0.179134,0.681818
209834,GAMBLING,RL,0.449123,0.162849,0.571429
211619,GAMBLING,LR,0.159724,0.061001,0.428571
211619,GAMBLING,RL,0.580976,0.070666,0.476190
211720,GAMBLING,LR,0.369713,0.083914,0.517241
211720,GAMBLING,RL,0.228831,0.068394,0.407407
217429,GAMBLING,LR,0.208048,0.050111,0.578947
217429,GAMBLING,RL,0.247490,0.055800,0.727273
228434,GAMBLING,LR,0.140538,0.092735,0.538462
228434,GAMBLING,RL,0.221514,0.084613,0.538462
250427,GAMBLING,LR,0.566039,0.162475,0.520000
250427,GAMBLING,RL,0.448107,0.139541,0.434783
255639,GAMBLING,LR,0.499439,0.067542,0.478261
255639,GAMBLING,RL,0.190869,0.070103,0.619048
280739,GAMBLING,LR,0.120879,0.075244,0.555556
280739,GAMBLING,RL,0.193965,0.081571,0.500000
280941,GAMBLING,LR,0.297712,0.068486,0.571429
280941,GAMBLING,RL,0.207654,0.070819,0.652174
283543,GAMBLING,LR,0.654094,0.096881,0.333333
283543,GAMBLING,RL,1.130510,0.135621,0.437500
297655,GAMBLING,LR,0.128459,0.067926,0.318182
297655,GAMBLING,RL,0.148687,0.109977,0.346154
298051,GAMBLING,LR,0.379970,0.150281,0.518519
298051,GAMBLING,RL,0.443762,0.141425,0.562500
303624,GAMBLING,LR,0.523660,0.095444,0.636364
303624,GAMBLING,RL,0.262704,0.097641,0.590909
322224,GAMBLING,LR,0.320686,0.046679,0.571429
322224,GAMBLING,RL,0.238177,0.062542,0.380952
330324,GAMBLING,LR,0.182838,0.115904,0.576923
330324,GAMBLING,RL,0.281773,0.077602,0.555556
346137,GAMBLING,LR,0.338446,0.140811,0.500000
346137,GAMBLING,RL,0.410640,0.126835,0.650000
351938,GAMBLING,LR,0.230112,0.052351,0.500000
351938,GAMBLING,RL,0.285741,0.057213,0.555556
378756,GAMBLING,LR,0.224935,0.124902,0.478261
378756,GAMBLING,RL,0.415838,0.130010,0.500000
389357,GAMBLING,LR,0.193920,0.093556,0.450000
389357,GAMBLING,RL,0.284505,0.096615,0.473684
395958,GAMBLING,LR,0.965017,0.169914,0.660000
395958,GAMBLING,RL,0.546239,0.099574,0.428571
401422,GAMBLING,LR,0.346826,0.068315,0.608696
401422,GAMBLING,RL,0.229300,0.068483,0.409091
465852,GAMBLING,LR,0.292732,0.139942,0.500000
465852,GAMBLING,RL,0.462519,0.117436,0.551724
481042,GAMBLING,LR,0.375109,0.057748,0.571429
481042,GAMBLING,RL,0.292826,0.053121,0.550000
492754,GAMBLING,LR,0.176443,0.122875,0.625000
492754,GAMBLING,RL,0.481742,0.099349,0.500000
552544,GAMBLING,LR,0.299413,0.037539,0.576923
552544,GAMBLING,RL,0.365500,0.045074,0.416667
553344,GAMBLING,LR,0.244976,0.058268,0.333333
553344,GAMBLING,RL,0.536742,0.059851,0.285714
562345,GAMBLING,LR,0.257022,0.231223,0.695652
562345,GAMBLING,RL,0.606082,0.199135,0.600000
579665,GAMBLING,LR,0.782341,0.065815,0.727273
579665,GAMBLING,RL,0.571583,0.086465,0.464286
580044,GAMBLING,LR,0.267964,0.113162,0.500000
580044,GAMBLING,RL,0.149874,0.104631,0.600000
580347,GAMBLING,LR,0.271788,0.085900,0.500000
580347,GAMBLING,RL,0.194367,0.074510,0.388889
585256,GAMBLING,LR,0.886688,0.084279,0.600000
585256,GAMBLING,RL,0.354928,0.087497,0.760000
586460,GAMBLING,LR,0.222682,0.048116,0.565217
586460,GAMBLING,RL,0.437023,0.067043,0.640000
599469,GAMBLING,LR,0.848610,0.107971,0.521739
599469,GAMBLING,RL,0.392561,0.097694,0.440000
620434,GAMBLING,LR,0.115642,0.046557,0.480000
620434,GAMBLING,RL,0.300086,0.064418,0.500000
656253,GAMBLING,LR,0.132596,0.085752,0.391304
656253,GAMBLING,RL,0.174016,0.077612,0.142857
665254,GAMBLING,LR,0.359251,0.080552,0.481481
665254,GAMBLING,RL,0.168070,0.077401,0.636364
671855,GAMBLING,LR,0.241411,0.125515,0.533333
671855,GAMBLING,RL,0.419836,0.123528,0.653846
688569,GAMBLING,LR,0.527612,0.101469,0.514286
688569,GAMBLING,RL,0.750432,0.078210,0.344828
695768,GAMBLING,LR,1.731570,0.115462,0.777778
695768,GAMBLING,RL,0.394615,0.161863,0.541667
727553,GAMBLING,LR,0.905142,0.080597,0.457143
727553,GAMBLING,RL,1.104780,0.077912,0.586207
729254,GAMBLING,LR,0.145459,0.064545,0.454545
729254,GAMBLING,RL,0.146444,0.060611,0.600000
731140,GAMBLING,LR,0.348871,0.078200,0.708333
731140,GAMBLING,RL,0.543206,0.075704,0.653846
749058,GAMBLING,LR,0.492399,0.046793,0.518519
749058,GAMBLING,RL,0.456982,0.050045,0.413793
749361,GAMBLING,LR,0.165228,0.049968,0.416667
749361,GAMBLING,RL,0.350732,0.054964,0.440000
751348,GAMBLING,LR,0.146819,0.095270,0.440000
751348,GAMBLING,RL,0.153253,0.066676,0.375000
769064,GAMBLING,LR,0.271523,0.062936,0.645161
769064,GAMBLING,RL,0.397447,0.068892,0.620690
825048,GAMBLING,LR,0.312424,0.073788,0.450000
825048,GAMBLING,RL,0.233008,0.073991,0.384615
833148,GAMBLING,LR,0.152810,0.032759,0.473684
833148,GAMBLING,RL,0.214933,0.048213,0.500000
869472,GAMBLING,LR,0.697754,0.177341,0.407407
869472,GAMBLING,RL,1.037350,0.107854,0.543478
882161,GAMBLING,LR,0.267968,0.102825,0.518519
882161,GAMBLING,RL,0.212711,0.093568,0.520000
887373,GAMBLING,LR,0.620897,0.041955,0.565217
887373,GAMBLING,RL,0.264347,0.038809,0.565217
901442,GAMBLING,LR,0.552032,0.058374,0.419355
901442,GAMBLING,RL,0.328550,0.055795,0.550000
910241,GAMBLING,LR,0.174061,0.074356,0.590909
910241,GAMBLING,RL,0.258552,0.084654,0.681818
926862,GAMBLING,LR,0.260671,0.078727,0.448276
926862,GAMBLING,RL,0.121402,0.079583,0.538462
942658,GAMBLING,LR,0.186761,0.064881,0.521739
942658,GAMBLING,RL,0.137603,0.062599,0.347826
972566,GAMBLING,LR,0.140038,0.105859,0.523810
972566,GAMBLING,RL,0.295280,0.120028,0.619048
